Actor Node | Step: 201700 | Output Action: [ 0.94090116 -0.9396736 ]
Actor Node | Step: 201800 | Output Action: [ 0.6920509 -0.6527574]
Actor Node | Step: 201900 | Output Action: [ 0.21942905 -0.38387764]
Actor Node | Step: 202000 | Output Action: [ 1.        -0.6902046]
Actor Node | Step: 202100 | Output Action: [ 0.9645743 -1.       ]
Actor Node | Step: 202200 | Output Action: [-0.29994744 -0.99860567]
Actor Node | Step: 202300 | Output Action: [ 0.8693323 -1.       ]
Actor Node | Step: 202400 | Output Action: [-0.7545959  -0.30237362]
Actor Node | Step: 202500 | Output Action: [ 0.5302983 -0.9241266]
Actor Node | Step: 202600 | Output Action: [ 0.8096678 -1.       ]
Actor Node | Step: 202700 | Output Action: [-0.74139637  0.3543298 ]
Actor Node | Step: 202800 | Output Action: [ 0.670316 -1.      ]
Actor Node | Step: 202900 | Output Action: [ 0.44636357 -0.96826774]
Actor Node | Step: 203000 | Output Action: [ 1. -1.]
Actor Node | Step: 203100 | Output Action: [ 0.3088832  -0.82169837]
Actor Node | Step: 203200 | Output Action: [-0.07376878 -0.5051303 ]
Actor Node | Step: 203300 | Output Action: [-0.2680878  -0.30532253]
Actor Node | Step: 203400 | Output Action: [-0.22501159 -1.        ]
Actor Node | Step: 203500 | Output Action: [-0.12383732 -0.25895187]
Actor Node | Step: 203600 | Output Action: [ 0.5569172 -0.6021216]
Actor Node | Step: 203700 | Output Action: [ 0.41401622 -0.9027958 ]
Actor Node | Step: 203800 | Output Action: [ 0.03893339 -0.51782864]
Actor Node | Step: 203900 | Output Action: [ 0.491999  -0.5483251]
Actor Node | Step: 204000 | Output Action: [ 0.7103872  -0.89518327]
Actor Node | Step: 204100 | Output Action: [-0.6327672   0.82475543]
Actor Node | Step: 204200 | Output Action: [-0.09544089 -0.84601814]
Actor Node | Step: 204300 | Output Action: [ 0.5700035 -0.8922586]
Actor Node | Step: 204400 | Output Action: [ 0.76363593 -0.6248314 ]
Actor Node | Step: 204500 | Output Action: [-0.15489091 -0.60468763]
Actor Node | Step: 204600 | Output Action: [-0.47292295  0.16739747]
Actor Node | Step: 204700 | Output Action: [ 0.6286358  -0.42972913]
Actor Node | Step: 204800 | Output Action: [ 0.78058636 -1.        ]
Actor Node | Step: 204900 | Output Action: [-0.6510177  -0.63673043]
Actor Node | Step: 205000 | Output Action: [ 0.06469529 -0.159121  ]
Actor Node | Step: 205100 | Output Action: [ 1.        -0.6469306]
Actor Node | Step: 205200 | Output Action: [1.         0.38595366]
Actor Node | Step: 205300 | Output Action: [ 0.47194952 -0.94634503]
Actor Node | Step: 205400 | Output Action: [-0.18211399  0.2150381 ]
Actor Node | Step: 205500 | Output Action: [ 0.6500936 -1.       ]
Actor Node | Step: 205600 | Output Action: [ 0.34777063 -0.86188257]
Actor Node | Step: 205700 | Output Action: [ 0.83339685 -1.        ]
Actor Node | Step: 205800 | Output Action: [ 0.8586315 -1.       ]
Actor Node | Step: 205900 | Output Action: [ 0.7287612 -0.5304257]
Actor Node | Step: 206000 | Output Action: [ 0.66188323 -1.        ]
Actor Node | Step: 206100 | Output Action: [ 1. -1.]
Actor Node | Step: 206200 | Output Action: [ 0.799347 -1.      ]
Actor Node | Step: 206300 | Output Action: [ 0.94860667 -1.        ]
Actor Node | Step: 206400 | Output Action: [ 0.08791652 -1.        ]
Actor Node | Step: 206500 | Output Action: [ 0.67698556 -1.        ]
Actor Node | Step: 206600 | Output Action: [-0.79225874 -0.6237259 ]
Actor Node | Step: 206700 | Output Action: [-0.8764309   0.23064539]
Actor Node | Step: 206800 | Output Action: [ 0.39176354 -1.        ]
Actor Node | Step: 206900 | Output Action: [-0.26052433 -0.49763355]
Actor Node | Step: 207000 | Output Action: [-0.67858297 -0.09677275]
Actor Node | Step: 207100 | Output Action: [ 0.53952956 -0.9429151 ]
Actor Node | Step: 207200 | Output Action: [ 0.7257025 -0.4398755]
Actor Node | Step: 207300 | Output Action: [-0.06136268 -0.25810137]
Actor Node | Step: 207400 | Output Action: [-0.2812474  -0.13707262]
Actor Node | Step: 207500 | Output Action: [0.19216873 0.0240506 ]
Actor Node | Step: 207600 | Output Action: [ 1.        -0.8110895]
Actor Node | Step: 207700 | Output Action: [ 0.6990924 -1.       ]
Actor Node | Step: 207800 | Output Action: [ 0.7454959 -0.539011 ]
Actor Node | Step: 207900 | Output Action: [ 0.2648488 -1.       ]
Actor Node | Step: 208000 | Output Action: [ 0.99479014 -0.900686  ]
Actor Node | Step: 208100 | Output Action: [ 0.7104502 -0.7014578]
Actor Node | Step: 208200 | Output Action: [ 0.8073597 -0.8380987]
Actor Node | Step: 208300 | Output Action: [ 0.9203676 -0.5669197]
Actor Node | Step: 208400 | Output Action: [ 0.73953205 -0.98195887]
Actor Node | Step: 208500 | Output Action: [ 0.8826611  -0.28447464]
Actor Node | Step: 208600 | Output Action: [ 0.5897572 -1.       ]
Actor Node | Step: 208700 | Output Action: [0.00124698 0.6030607 ]
Actor Node | Step: 208800 | Output Action: [ 0.5774944 -1.       ]
Actor Node | Step: 208900 | Output Action: [ 0.7871628 -0.873886 ]
Actor Node | Step: 209000 | Output Action: [ 0.75439006 -0.82898545]
Actor Node | Step: 209100 | Output Action: [ 0.8840043 -0.9625508]
Actor Node | Step: 209200 | Output Action: [ 0.66674244 -1.        ]
Actor Node | Step: 209300 | Output Action: [-0.14699723  0.44797638]
Actor Node | Step: 209400 | Output Action: [ 1. -1.]
Actor Node | Step: 209500 | Output Action: [0.07604822 0.17774944]
Actor Node | Step: 209600 | Output Action: [ 0.14513466 -0.65975475]
Actor Node | Step: 209700 | Output Action: [ 0.77687657 -0.8004074 ]
Actor Node | Step: 209800 | Output Action: [-1.        -0.5378926]
Actor Node | Step: 209900 | Output Action: [-0.585178 -1.      ]
Actor Node | Step: 210000 | Output Action: [ 0.74273676 -0.85962176]
Actor Node | Step: 210100 | Output Action: [-0.26947102 -0.38768703]
Actor Node | Step: 210200 | Output Action: [ 0.9223506  -0.96187186]
Actor Node | Step: 210300 | Output Action: [-0.04130178 -0.73188275]
Actor Node | Step: 210400 | Output Action: [ 0.34033003 -0.6336129 ]
Actor Node | Step: 210500 | Output Action: [ 0.8537106 -1.       ]
Actor Node | Step: 210600 | Output Action: [-0.08143163  0.23415546]
Actor Node | Step: 210700 | Output Action: [ 0.01477227 -1.        ]
Actor Node | Step: 210800 | Output Action: [ 0.7276473 -0.8506954]
Actor Node | Step: 210900 | Output Action: [-0.3285277 -0.9891929]
Actor Node | Step: 211000 | Output Action: [ 0.3391414  -0.86755687]
Actor Node | Step: 211100 | Output Action: [ 0.72725016 -0.6754949 ]
Actor Node | Step: 211200 | Output Action: [ 0.63336515 -0.5368315 ]
Actor Node | Step: 211300 | Output Action: [ 0.5152031  -0.12094484]
Actor Node | Step: 211400 | Output Action: [ 0.08908405 -0.7223062 ]
Actor Node | Step: 211500 | Output Action: [ 0.78311163 -0.5309324 ]
Actor Node | Step: 211600 | Output Action: [-0.28088263 -0.16113903]
Actor Node | Step: 211700 | Output Action: [ 0.6176061 -0.9521509]
Actor Node | Step: 211800 | Output Action: [ 0.98508203 -0.6525736 ]
Actor Node | Step: 211900 | Output Action: [-0.1567722  0.6171698]
Actor Node | Step: 212000 | Output Action: [ 0.77171314 -0.8564186 ]
Actor Node | Step: 212100 | Output Action: [ 0.06075686 -0.08179829]
Actor Node | Step: 212200 | Output Action: [ 0.36803454 -1.        ]
Actor Node | Step: 212300 | Output Action: [ 0.59140706 -0.6447171 ]
Actor Node | Step: 212400 | Output Action: [ 1.         -0.34501973]
Actor Node | Step: 212500 | Output Action: [ 0.9058708 -1.       ]
Actor Node | Step: 212600 | Output Action: [ 0.7910175 -1.       ]
Actor Node | Step: 212700 | Output Action: [-0.32690462 -0.20776685]
Actor Node | Step: 212800 | Output Action: [ 0.76985735 -0.8709961 ]
Actor Node | Step: 212900 | Output Action: [-0.19595106 -0.6876733 ]
Actor Node | Step: 213000 | Output Action: [ 0.05053004 -0.46383947]
Actor Node | Step: 213100 | Output Action: [-0.39825863 -0.75738186]
Actor Node | Step: 213200 | Output Action: [ 0.6147474 -0.6882582]
Actor Node | Step: 213300 | Output Action: [ 0.45697245 -1.        ]
Actor Node | Step: 213400 | Output Action: [-0.17991813 -0.5524467 ]
Actor Node | Step: 213500 | Output Action: [ 0.8140653 -1.       ]
Actor Node | Step: 213600 | Output Action: [0.75954723 0.17518617]
Actor Node | Step: 213700 | Output Action: [0.9431687 0.73805  ]
Actor Node | Step: 213800 | Output Action: [-0.22481906  0.17491807]
Actor Node | Step: 213900 | Output Action: [ 0.7973501 -0.9375913]
Actor Node | Step: 214000 | Output Action: [-0.26968843 -0.70210224]
Actor Node | Step: 214100 | Output Action: [ 0.11839883 -0.28104347]
Actor Node | Step: 214200 | Output Action: [0.08990976 0.49940923]
Actor Node | Step: 214300 | Output Action: [ 0.3402998  -0.31587163]
Actor Node | Step: 214400 | Output Action: [ 0.37860164 -1.        ]
Actor Node | Step: 214500 | Output Action: [-0.81711566  0.53562593]
Actor Node | Step: 214600 | Output Action: [ 0.6186091  -0.93904465]
Actor Node | Step: 214700 | Output Action: [ 0.287564   -0.96326375]
Actor Node | Step: 214800 | Output Action: [-0.3049328 -0.530782 ]
Actor Node | Step: 214900 | Output Action: [-0.14321652 -1.        ]
Actor Node | Step: 215000 | Output Action: [ 0.3891194 -1.       ]
Actor Node | Step: 215100 | Output Action: [-0.47944075 -1.        ]
Actor Node | Step: 215200 | Output Action: [ 0.28179798 -0.07581359]
Actor Node | Step: 215300 | Output Action: [ 0.86460286 -0.9139334 ]
Actor Node | Step: 215400 | Output Action: [ 0.6391556 -1.       ]
Actor Node | Step: 215500 | Output Action: [ 0.62005675 -0.6612681 ]
Actor Node | Step: 215600 | Output Action: [ 0.8539946 -1.       ]
Actor Node | Step: 215700 | Output Action: [ 0.36005473 -1.        ]
Actor Node | Step: 215800 | Output Action: [-0.22386327 -0.24083108]
Actor Node | Step: 215900 | Output Action: [ 0.68503803 -0.57500196]
Actor Node | Step: 216000 | Output Action: [-1.        0.505545]
Actor Node | Step: 216100 | Output Action: [ 0.76050675 -0.9788716 ]
Actor Node | Step: 216200 | Output Action: [ 0.3048857  -0.93523574]
Actor Node | Step: 216300 | Output Action: [ 0.5904687 -1.       ]
Actor Node | Step: 216400 | Output Action: [ 0.04499869 -0.98261195]
Actor Node | Step: 216500 | Output Action: [ 0.9188581 -0.6164134]
Actor Node | Step: 216600 | Output Action: [ 0.57723016 -0.48194358]
Actor Node | Step: 216700 | Output Action: [ 0.10228627 -1.        ]
Actor Node | Step: 216800 | Output Action: [0.25242633 0.5049948 ]
Actor Node | Step: 216900 | Output Action: [ 0.5688126 -0.9729164]
Actor Node | Step: 217000 | Output Action: [-0.45057067 -0.20239969]
Actor Node | Step: 217100 | Output Action: [ 0.74378765 -0.52024657]
Actor Node | Step: 217200 | Output Action: [ 0.50067395 -0.6097277 ]
Actor Node | Step: 217300 | Output Action: [ 0.6633321 -0.6950874]
Actor Node | Step: 217400 | Output Action: [-0.35064304 -0.5229501 ]
Actor Node | Step: 217500 | Output Action: [ 0.98232216 -1.        ]
Actor Node | Step: 217600 | Output Action: [ 0.10364947 -1.        ]
Actor Node | Step: 217700 | Output Action: [0.39381874 0.23839591]
Actor Node | Step: 217800 | Output Action: [-0.0562645  -0.00952663]
Actor Node | Step: 217900 | Output Action: [0.07197539 0.44388568]
Actor Node | Step: 218000 | Output Action: [ 0.27754897 -0.884801  ]
Actor Node | Step: 218100 | Output Action: [ 0.9365772  -0.85940874]
Actor Node | Step: 218200 | Output Action: [ 0.6031533  -0.70125467]
Actor Node | Step: 218300 | Output Action: [ 0.8243412 -1.       ]
Actor Node | Step: 218400 | Output Action: [ 0.86767083 -0.5607704 ]
Actor Node | Step: 218500 | Output Action: [ 0.6994668  -0.97172093]
Actor Node | Step: 218600 | Output Action: [-0.05227389 -0.62314445]
Actor Node | Step: 218700 | Output Action: [ 0.44964582 -0.90227413]
Actor Node | Step: 218800 | Output Action: [ 0.6729295 -1.       ]
Actor Node | Step: 218900 | Output Action: [ 0.5080375 -0.6442948]
Actor Node | Step: 219000 | Output Action: [ 0.8524877 -1.       ]
Actor Node | Step: 219100 | Output Action: [-0.3015529   0.75336796]
Actor Node | Step: 219200 | Output Action: [ 0.6277704  -0.47670826]
Actor Node | Step: 219300 | Output Action: [ 0.13594851 -0.96982723]
Actor Node | Step: 219400 | Output Action: [ 1.        -0.8566613]
Actor Node | Step: 219500 | Output Action: [-0.8627047  -0.64256907]
Actor Node | Step: 219600 | Output Action: [-0.1768697  -0.61743754]
Actor Node | Step: 219700 | Output Action: [ 0.17027292 -0.78465563]
Actor Node | Step: 219800 | Output Action: [-0.38903046 -0.3565612 ]
Actor Node | Step: 219900 | Output Action: [-0.20452002 -0.89111394]
Actor Node | Step: 220000 | Output Action: [-0.09682985  0.16256559]
Actor Node | Step: 220100 | Output Action: [ 0.5330993 -1.       ]
Actor Node | Step: 220200 | Output Action: [-0.25839132 -0.7161897 ]
Actor Node | Step: 220300 | Output Action: [-0.22555745 -0.26180634]
Actor Node | Step: 220400 | Output Action: [ 0.772324   -0.96889406]
Actor Node | Step: 220500 | Output Action: [ 1.        -0.8583168]
Actor Node | Step: 220600 | Output Action: [0.4850113  0.16737345]
Actor Node | Step: 220700 | Output Action: [ 0.5682152  -0.09103999]
Actor Node | Step: 220800 | Output Action: [ 0.6124568 -0.5225772]
Actor Node | Step: 220900 | Output Action: [ 0.5549356 -0.8803871]
Actor Node | Step: 221000 | Output Action: [-0.42700905 -1.        ]
Actor Node | Step: 221100 | Output Action: [ 0.71255726 -0.79298323]
Actor Node | Step: 221200 | Output Action: [ 0.9153726 -1.       ]
Actor Node | Step: 221300 | Output Action: [ 0.96376157 -0.9267505 ]
Actor Node | Step: 221400 | Output Action: [-0.0487101  -0.69938445]
Actor Node | Step: 221500 | Output Action: [ 0.98822093 -1.        ]
Actor Node | Step: 221600 | Output Action: [ 1. -1.]
Actor Node | Step: 221700 | Output Action: [ 0.53047025 -0.9498767 ]
Actor Node | Step: 221800 | Output Action: [ 0.55713546 -0.0535453 ]
Actor Node | Step: 221900 | Output Action: [-0.44777185 -0.0708345 ]
Actor Node | Step: 222000 | Output Action: [ 0.81063527 -0.8743146 ]
Actor Node | Step: 222100 | Output Action: [ 0.358377  -0.5229499]
Actor Node | Step: 222200 | Output Action: [ 0.707976  -0.5716594]
Actor Node | Step: 222300 | Output Action: [ 0.9908285  -0.55238336]
Actor Node | Step: 222400 | Output Action: [ 0.77830446 -1.        ]
Actor Node | Step: 222500 | Output Action: [-0.12400086 -0.56770813]
Actor Node | Step: 222600 | Output Action: [0.08824789 0.31358644]
Actor Node | Step: 222700 | Output Action: [ 0.6212465 -1.       ]
Actor Node | Step: 222800 | Output Action: [ 0.14620389 -0.9286866 ]
Actor Node | Step: 222900 | Output Action: [-0.57605606  0.45890242]
Actor Node | Step: 223000 | Output Action: [ 0.3634781  -0.24491952]
Actor Node | Step: 223100 | Output Action: [ 1. -1.]
Actor Node | Step: 223200 | Output Action: [ 0.668197 -1.      ]
Actor Node | Step: 223300 | Output Action: [ 0.03195661 -1.        ]
Actor Node | Step: 223400 | Output Action: [ 0.9333151 -1.       ]
Actor Node | Step: 223500 | Output Action: [ 0.43948606 -0.9958509 ]
Actor Node | Step: 223600 | Output Action: [-0.22320758 -0.3925093 ]
Actor Node | Step: 223700 | Output Action: [-0.7037498 -0.6065971]
Actor Node | Step: 223800 | Output Action: [ 0.398443 -1.      ]
Actor Node | Step: 223900 | Output Action: [0.5409924  0.02820989]
Actor Node | Step: 224000 | Output Action: [ 0.26201135 -0.7615543 ]
Actor Node | Step: 224100 | Output Action: [ 0.5571101 -0.2916668]
Actor Node | Step: 224200 | Output Action: [ 0.73779875 -0.75647265]
Actor Node | Step: 224300 | Output Action: [ 0.6549559  -0.99874306]
Actor Node | Step: 224400 | Output Action: [ 0.08047287 -0.7125398 ]
Actor Node | Step: 224500 | Output Action: [-0.36492985 -1.        ]
Actor Node | Step: 224600 | Output Action: [-0.04821865 -0.7613775 ]
Actor Node | Step: 224700 | Output Action: [ 0.6679976 -0.6268078]
Actor Node | Step: 224800 | Output Action: [-0.74921453  0.24859966]
Actor Node | Step: 224900 | Output Action: [ 0.01177886 -0.7469044 ]
Actor Node | Step: 225000 | Output Action: [ 0.7513079 -1.       ]
Actor Node | Step: 225100 | Output Action: [-0.26809114 -0.6994791 ]
Actor Node | Step: 225200 | Output Action: [ 0.37466133 -0.90156645]
Actor Node | Step: 225300 | Output Action: [-0.67907596 -0.49364406]
Actor Node | Step: 225400 | Output Action: [ 0.5176378 -1.       ]
Actor Node | Step: 225500 | Output Action: [-0.40414953  0.04264725]
Actor Node | Step: 225600 | Output Action: [ 0.5126549 -1.       ]
Actor Node | Step: 225700 | Output Action: [ 0.53464705 -0.8652762 ]
Actor Node | Step: 225800 | Output Action: [ 0.99364775 -1.        ]
Actor Node | Step: 225900 | Output Action: [ 0.5105461 -1.       ]
Actor Node | Step: 226000 | Output Action: [ 0.7082383  -0.66234493]
Actor Node | Step: 226100 | Output Action: [ 0.7158692 -1.       ]
Actor Node | Step: 226200 | Output Action: [ 0.33622807 -0.5700773 ]
Actor Node | Step: 226300 | Output Action: [-0.33202475 -0.22575502]
Actor Node | Step: 226400 | Output Action: [-0.01041206 -0.9715675 ]
Actor Node | Step: 226500 | Output Action: [ 0.78021437 -1.        ]
Actor Node | Step: 226600 | Output Action: [ 0.05016842 -1.        ]
Actor Node | Step: 226700 | Output Action: [0.5120973  0.82434815]
Actor Node | Step: 226800 | Output Action: [-0.5665082  -0.57859194]
Actor Node | Step: 226900 | Output Action: [-0.56335634 -0.6442374 ]
Actor Node | Step: 227000 | Output Action: [ 0.68778366 -1.        ]
Actor Node | Step: 227100 | Output Action: [ 0.23254173 -1.        ]
Actor Node | Step: 227200 | Output Action: [0.08573917 0.45383868]
Actor Node | Step: 227300 | Output Action: [ 0.6805795 -1.       ]
Actor Node | Step: 227400 | Output Action: [0.5972565  0.41066146]
Actor Node | Step: 227500 | Output Action: [-0.06073359 -1.        ]
Actor Node | Step: 227600 | Output Action: [ 0.88143593 -0.925532  ]
Actor Node | Step: 227700 | Output Action: [ 0.5689279 -1.       ]
Actor Node | Step: 227800 | Output Action: [ 1.         -0.61035055]
Actor Node | Step: 227900 | Output Action: [ 0.13585122 -1.        ]
Actor Node | Step: 228000 | Output Action: [ 0.84607    -0.92152864]
Actor Node | Step: 228100 | Output Action: [ 0.5394806 -0.6645663]
Actor Node | Step: 228200 | Output Action: [ 1.        -0.8381728]
Actor Node | Step: 228300 | Output Action: [-0.785914   0.1640797]
Actor Node | Step: 228400 | Output Action: [ 0.42186877 -1.        ]
Actor Node | Step: 228500 | Output Action: [ 1. -1.]
Actor Node | Step: 228600 | Output Action: [ 1.         -0.91096914]
Actor Node | Step: 228700 | Output Action: [ 0.8971211 -1.       ]
Actor Node | Step: 228800 | Output Action: [-0.07675492 -0.6471891 ]
Actor Node | Step: 228900 | Output Action: [ 0.77184135 -0.9567367 ]
Actor Node | Step: 229000 | Output Action: [ 0.73581165 -1.        ]
Actor Node | Step: 229100 | Output Action: [ 0.07467173 -0.46105823]
Actor Node | Step: 229200 | Output Action: [-0.72792304 -0.28507856]
Actor Node | Step: 229300 | Output Action: [-0.20225248 -0.7575065 ]
Actor Node | Step: 229400 | Output Action: [ 0.26914734 -0.8752493 ]
Actor Node | Step: 229500 | Output Action: [-0.36752436  0.0142028 ]
Actor Node | Step: 229600 | Output Action: [-0.00608198 -0.69990236]
Actor Node | Step: 229700 | Output Action: [-0.61048996 -0.23650137]
Actor Node | Step: 229800 | Output Action: [ 0.7496745 -0.7007268]
Actor Node | Step: 229900 | Output Action: [ 0.6261257 -0.726416 ]
Actor Node | Step: 230000 | Output Action: [0.11289769 0.08421317]
Actor Node | Step: 230100 | Output Action: [ 0.19788657 -0.976072  ]
Actor Node | Step: 230200 | Output Action: [ 1.        -0.5631128]
Actor Node | Step: 230300 | Output Action: [ 0.80694604 -0.25615653]
Actor Node | Step: 230400 | Output Action: [-0.36365387  0.20868285]
Actor Node | Step: 230500 | Output Action: [-0.5442115  -0.02926787]
Actor Node | Step: 230600 | Output Action: [ 0.23200384 -0.5197304 ]
Actor Node | Step: 230700 | Output Action: [ 0.5425173 -1.       ]
Actor Node | Step: 230800 | Output Action: [0.5127051 0.0521621]
Actor Node | Step: 230900 | Output Action: [ 0.19149998 -0.6431409 ]
Actor Node | Step: 231000 | Output Action: [ 0.19004297 -0.47242028]
Actor Node | Step: 231100 | Output Action: [ 0.9066094 -0.7643285]
Actor Node | Step: 231200 | Output Action: [ 0.9058496  -0.43316385]
Actor Node | Step: 231300 | Output Action: [ 0.7503643 -1.       ]
Actor Node | Step: 231400 | Output Action: [ 0.1063011  -0.25698775]
Actor Node | Step: 231500 | Output Action: [0.50968903 0.2037457 ]
Actor Node | Step: 231600 | Output Action: [ 0.6147641  -0.11209542]
Actor Node | Step: 231700 | Output Action: [ 0.34562725 -0.9535178 ]
Actor Node | Step: 231800 | Output Action: [-0.10707297 -0.7773709 ]
Actor Node | Step: 231900 | Output Action: [ 0.00225775 -0.8361848 ]
Actor Node | Step: 232000 | Output Action: [-0.30703038  0.46114567]
Actor Node | Step: 232100 | Output Action: [-0.69291973 -0.09269296]
Actor Node | Step: 232200 | Output Action: [-1. -1.]
Actor Node | Step: 232300 | Output Action: [-0.9621874  -0.39131385]
Actor Node | Step: 232400 | Output Action: [ 0.85081345 -0.72540534]
Actor Node | Step: 232500 | Output Action: [-0.11765197 -0.17196801]
Actor Node | Step: 232600 | Output Action: [ 0.67937136 -0.9444346 ]
Actor Node | Step: 232700 | Output Action: [-0.3658689  -0.77200353]
Actor Node | Step: 232800 | Output Action: [ 0.6990094 -0.7546456]
Actor Node | Step: 232900 | Output Action: [0.94457793 0.31324714]
Actor Node | Step: 233000 | Output Action: [ 0.09965647 -0.7120698 ]
Actor Node | Step: 233100 | Output Action: [ 0.5429014 -1.       ]
Actor Node | Step: 233200 | Output Action: [ 0.6521121 -0.9608842]
Actor Node | Step: 233300 | Output Action: [ 0.96489596 -0.9490307 ]
Actor Node | Step: 233400 | Output Action: [-0.31809217 -0.84093094]
Actor Node | Step: 233500 | Output Action: [ 0.7805007 -1.       ]
Actor Node | Step: 233600 | Output Action: [ 0.6820661  -0.77236795]
Actor Node | Step: 233700 | Output Action: [ 0.24104244 -0.352368  ]
Actor Node | Step: 233800 | Output Action: [ 0.7434414 -1.       ]
Actor Node | Step: 233900 | Output Action: [ 0.82435966 -0.8860654 ]
Actor Node | Step: 234000 | Output Action: [ 0.6290328  -0.97506344]
Actor Node | Step: 234100 | Output Action: [-0.08590496 -0.3566208 ]
Actor Node | Step: 234200 | Output Action: [ 0.8978633 -1.       ]
Actor Node | Step: 234300 | Output Action: [ 0.76224345 -1.        ]
Actor Node | Step: 234400 | Output Action: [ 0.26990387 -0.9263352 ]
Actor Node | Step: 234500 | Output Action: [0.22451279 0.06972404]
Actor Node | Step: 234600 | Output Action: [ 0.02691983 -0.3424362 ]
Actor Node | Step: 234700 | Output Action: [ 0.50158834 -0.886008  ]
Actor Node | Step: 234800 | Output Action: [0.29590243 0.29504174]
Actor Node | Step: 234900 | Output Action: [ 0.7375216 -1.       ]
Actor Node | Step: 235000 | Output Action: [-0.3433215 -0.3825738]
Actor Node | Step: 235100 | Output Action: [ 0.86218333 -1.        ]
Actor Node | Step: 235200 | Output Action: [-0.5816061  -0.12855153]
Actor Node | Step: 235300 | Output Action: [ 1. -1.]
Actor Node | Step: 235400 | Output Action: [ 1.        -0.9923747]
Actor Node | Step: 235500 | Output Action: [ 0.29528946 -0.33621916]
Actor Node | Step: 235600 | Output Action: [ 0.886254 -1.      ]
Actor Node | Step: 235700 | Output Action: [ 1.         -0.12113833]
Actor Node | Step: 235800 | Output Action: [ 0.8271622 -1.       ]
Actor Node | Step: 235900 | Output Action: [0.67509073 0.8429806 ]
Actor Node | Step: 236000 | Output Action: [ 0.7196665  -0.19216727]
Actor Node | Step: 236100 | Output Action: [ 0.54565847 -1.        ]
Actor Node | Step: 236200 | Output Action: [ 0.72779447 -0.87203866]
Actor Node | Step: 236300 | Output Action: [0.2744813 0.8563152]
Actor Node | Step: 236400 | Output Action: [ 0.9228993 -1.       ]
Actor Node | Step: 236500 | Output Action: [ 0.3085308 -1.       ]
Actor Node | Step: 236600 | Output Action: [ 0.2897828 -1.       ]
Actor Node | Step: 236700 | Output Action: [-0.1611765  -0.24143434]
Actor Node | Step: 236800 | Output Action: [ 0.48652565 -0.7189425 ]
Actor Node | Step: 236900 | Output Action: [0.7176887 0.8824564]
Actor Node | Step: 237000 | Output Action: [0.20294923 0.7191265 ]
Actor Node | Step: 237100 | Output Action: [ 0.3014292  -0.50813615]
Actor Node | Step: 237200 | Output Action: [-0.11693951  0.71665084]
Actor Node | Step: 237300 | Output Action: [-0.20689066 -0.8574399 ]
Actor Node | Step: 237400 | Output Action: [ 0.8976219  -0.45177302]
Actor Node | Step: 237500 | Output Action: [-0.39345017 -0.8116217 ]
Actor Node | Step: 237600 | Output Action: [-0.09031169 -0.8131616 ]
Actor Node | Step: 237700 | Output Action: [-0.25764772 -0.10714827]
Actor Node | Step: 237800 | Output Action: [0.52181864 0.25859338]
Actor Node | Step: 237900 | Output Action: [-0.01710763 -0.68858886]
Actor Node | Step: 238000 | Output Action: [-0.45421264 -0.275777  ]
Actor Node | Step: 238100 | Output Action: [ 1.        -0.9808212]
Actor Node | Step: 238200 | Output Action: [0.26477405 0.19433647]
Actor Node | Step: 238300 | Output Action: [ 0.2657371  -0.67934525]
Actor Node | Step: 238400 | Output Action: [ 0.5072208 -0.7321748]
Actor Node | Step: 238500 | Output Action: [ 0.35457754 -0.06255424]
Actor Node | Step: 238600 | Output Action: [ 0.76427436 -1.        ]
Actor Node | Step: 238700 | Output Action: [ 0.34060037 -0.48752433]
Actor Node | Step: 238800 | Output Action: [ 0.564038   -0.06410138]
Actor Node | Step: 238900 | Output Action: [ 0.40931115 -0.27917606]
Actor Node | Step: 239000 | Output Action: [-0.47022003 -0.67319804]
Actor Node | Step: 239100 | Output Action: [ 1.        -0.8657789]
Actor Node | Step: 239200 | Output Action: [ 0.7232792  -0.99806684]
Actor Node | Step: 239300 | Output Action: [ 0.2951116 -1.       ]
Actor Node | Step: 239400 | Output Action: [ 0.42380002 -0.5817568 ]
Actor Node | Step: 239500 | Output Action: [-0.25932157 -0.75402755]
Actor Node | Step: 239600 | Output Action: [-0.10015531 -0.69663864]
Actor Node | Step: 239700 | Output Action: [ 0.36388755 -0.7636659 ]
Actor Node | Step: 239800 | Output Action: [-0.1459309   0.13612214]
Actor Node | Step: 239900 | Output Action: [ 0.1563306  -0.32063875]
Actor Node | Step: 240000 | Output Action: [0.9103936 1.       ]
Actor Node | Step: 240100 | Output Action: [-0.18262514  0.2856345 ]
Actor Node | Step: 240200 | Output Action: [ 1. -1.]
Actor Node | Step: 240300 | Output Action: [-0.68114716 -0.275663  ]
Actor Node | Step: 240400 | Output Action: [0.5427133  0.57913077]
Actor Node | Step: 240500 | Output Action: [ 0.1363236  -0.33696482]
Actor Node | Step: 240600 | Output Action: [-0.96101135  0.2507229 ]
Actor Node | Step: 240700 | Output Action: [ 1. -1.]
Actor Node | Step: 240800 | Output Action: [-0.669849  -0.0988451]
Actor Node | Step: 240900 | Output Action: [ 0.99834156 -1.        ]
Actor Node | Step: 241000 | Output Action: [-0.4763     -0.35594678]
Actor Node | Step: 241100 | Output Action: [ 1. -1.]
Actor Node | Step: 241200 | Output Action: [ 0.55746454 -0.9447588 ]
